dataset_context,dim,lr,theta_norm,grad_norm,update_norm,update_parameter_ratio,mean_abs_update,mean_abs_parameter
dbpedia_14,1000,1.0,0.6255898393611489,0.03216967339016897,31.61989978610016,50.54413817358184,0.9999087895634966,0.01563891842282548
dbpedia_14,1000,0.3,0.6255898393611489,0.03216967339016897,9.485969935830049,15.163241452074553,0.29997263686904896,0.01563891842282548
dbpedia_14,1000,0.1,0.6255898393611489,0.03216967339016897,3.161989978610016,5.054413817358184,0.09999087895634966,0.01563891842282548
dbpedia_14,1000,0.03,0.6255898393611489,0.03216967339016897,0.9485969935830046,1.516324145207455,0.029997263686904894,0.01563891842282548
dbpedia_14,1000,0.01,0.6255898393611489,0.03216967339016897,0.31619899786100164,0.5054413817358184,0.009999087895634964,0.01563891842282548
dbpedia_14,1000,0.0001,0.6255898393611489,0.03216967339016897,0.0031619899786100164,0.005054413817358184,9.999087895634968e-05,0.01563891842282548
